Location,Price (RM),Rooms,Store,Bathrooms,Property Type,Size (sqft),Furnishing,Price/Sqft
77,3200000,5,1,5.0,15,45.0,1,71111.11111111111
14,560000,1,0,1.0,16,581.0,0,963.855421686747
14,750000,2,0,1.0,16,775.0,0,967.741935483871
74,650000,4,1,3.0,4,16.0,1,40625.0
69,450000,3,0,2.0,16,807.0,3,557.6208178438661
69,1150000,5,1,3.0,16,2452.0,1,469.0048939641109
45,1280000,2,1,2.0,16,900.0,0,1422.2222222222222
51,518000,2,0,2.0,12,936.0,1,553.4188034188035
77,1280000,3,1,3.0,17,26.0,2,49230.769230769234
37,750000,4,0,2.0,12,1073.0,1,698.9748369058714
37,720000,3,0,2.0,12,1084.0,1,664.2066420664206
36,2400000,6,0,6.0,15,4540.0,1,528.6343612334801
51,580000,3,0,2.0,12,1313.0,1,441.73648134044174
27,5850000,6,1,7.0,9,6200.0,2,943.5483870967741
16,1150000,4,1,4.0,12,1772.0,1,648.9841986455982
6,368000,3,0,2.0,12,1076.0,1,342.0074349442379
27,4900000,6,0,5.0,9,5490.0,2,892.5318761384335
27,1500000,4,0,3.0,2,22.0,2,68181.81818181818
16,600000,3,0,2.0,12,1100.0,1,545.4545454545455
6,780000,4,1,3.0,12,1690.0,1,461.53846153846155
53,2460000,4,1,4.0,12,2973.0,1,827.44702320888
27,1900000,2,1,4.0,16,1703.0,1,1115.6782149148562
6,485000,2,0,2.0,12,767.0,1,632.3337679269882
6,575000,3,0,2.0,12,960.0,0,598.9583333333334
6,620000,3,0,2.0,12,1260.0,1,492.06349206349205
6,690000,3,1,3.0,12,1316.0,1,524.3161094224924
6,368000,3,0,2.0,12,982.0,1,374.74541751527494
14,1892300,3,0,3.0,16,1572.0,0,1203.7531806615775
54,1380000,5,0,3.0,2,2850.0,1,484.2105263157895
37,330000,3,0,2.0,12,932.0,1,354.0772532188841
51,200000,3,0,2.0,13,900.0,2,222.22222222222223
16,280000,2,0,1.0,12,775.0,2,361.2903225806452
47,530000,2,0,3.0,3,850.0,1,623.5294117647059
75,720000,3,0,2.0,16,1130.0,1,637.1681415929204
75,760000,3,0,3.0,16,2109.0,1,360.36036036036035
75,728000,2,1,2.0,16,1842.0,1,395.2225841476656
75,750000,2,0,2.0,16,1317.0,1,569.4760820045558
75,490000,Studio,0,1.0,16,750.0,1,653.3333333333334
75,830000,3,0,3.0,16,1409.0,1,589.070262597587
75,650000,2,1,2.0,16,1025.0,0,634.1463414634146
75,630000,3,0,3.0,16,1025.0,0,614.6341463414634
75,850000,3,0,2.0,16,1430.0,1,594.4055944055945
51,255000,3,0,2.0,13,926.0,2,275.377969762419
9,1620000,4,0,3.0,2,1875.0,1,864.0
51,525000,3,0,2.0,12,1057.0,1,496.6887417218543
51,400000,3,0,2.0,12,930.0,1,430.10752688172045
36,2680000,6,1,7.0,15,38.0,1,70526.31578947368
74,6380000,7,0,6.0,9,13000.0,1,490.7692307692308
51,1300000,4,0,3.0,2,20.0,2,65000.0
16,2280000,5,1,4.0,3,24.0,1,95000.0
65,340000,3,0,2.0,8,1007.0,1,337.63654419066535
53,2800000,4,2,6.0,12,3317.0,1,844.1362677117878
53,2750000,4,2,6.0,12,3317.0,1,829.062405788363
24,720000,1,0,1.0,16,660.0,0,1090.909090909091
45,1000000,2,1,2.0,16,777.0,0,1287.001287001287
45,1060000,1,1,1.0,16,635.0,0,1669.291338582677
79,335000,3,0,2.0,12,714.0,1,469.18767507002804
79,290000,3,0,2.0,12,714.0,1,406.1624649859944
24,590000,Studio,0,1.0,16,515.0,0,1145.631067961165
79,220000,2,0,2.0,8,650.0,2,338.46153846153845
53,740000,3,0,2.0,12,1200.0,0,616.6666666666666
53,705000,2,0,2.0,16,913.0,0,772.1796276013143
53,3200,3,0,2.0,12,1200.0,0,2.6666666666666665
47,730000,4,0,3.0,2,20.0,2,36500.0
59,560000,3,0,2.0,12,1050.0,0,533.3333333333334
9,8000000,4,2,6.0,9,10197.0,1,784.5444738648622
91,8000000,10,0,4.0,9,9500.0,2,842.1052631578947
79,560000,2,0,1.0,16,715.0,0,783.2167832167833
69,630000,3,0,2.0,12,1000.0,0,630.0
23,1000000,4,0,3.0,2,1750.0,1,571.4285714285714
44,1850000,2,0,3.0,16,1485.0,1,1245.7912457912457
59,880000,3,0,2.0,12,1253.0,1,702.3144453312051
59,720000,3,0,2.0,12,1019.0,2,706.5750736015701
59,1580000,4,1,5.0,12,2415.0,2,654.2443064182195
59,1180000,4,1,3.0,12,1649.0,0,715.5852031534263
59,820000,3,0,2.0,12,1253.0,1,654.4293695131684
55,880000,4,0,3.0,15,2625.0,2,335.23809523809524
79,530000,1,0,1.0,16,578.0,0,916.9550173010381
45,1300000,1,0,1.0,16,722.0,1,1800.5540166204987
37,580000,3,1,2.0,16,854.0,1,679.1569086651053
27,4300000,9,1,6.0,15,5177.0,1,830.5968707745799
29,2800000,4,0,4.0,2,26.0,1,107692.30769230769
69,495000,4,0,2.0,12,1313.0,0,376.999238385377
4,25000000,5,0,5.0,10,22000.0,2,1136.3636363636363
66,650000,3,0,2.0,16,1054.0,1,616.6982922201139
85,800000,3,0,3.0,17,1350.0,1,592.5925925925926
94,675000,3,1,3.0,2,20.0,1,33750.0
23,478000,3,0,2.0,12,1080.0,1,442.5925925925926
9,12500000,6,1,7.0,9,11500.0,1,1086.9565217391305
27,8200000,4,1,5.0,9,6150.0,1,1333.3333333333333
66,560000,3,0,2.0,12,1081.0,2,518.0388529139685
3,780000,3,0,2.0,16,950.0,0,821.0526315789474
64,1600,1,0,1.0,16,565.0,0,2.831858407079646
45,756000,1,1,1.0,12,915.0,0,826.2295081967213
12,550000,3,0,2.0,8,900.0,1,611.1111111111111
3,1250000,3,0,3.0,16,1211.0,0,1032.204789430223
47,668000,3,0,2.0,2,16.0,1,41750.0
11,680000,4,0,3.0,2,20.0,1,34000.0
23,460000,3,0,1.0,12,992.0,1,463.7096774193548
14,2000000,4,0,4.0,12,1850.0,0,1081.081081081081
23,405000,3,0,2.0,12,950.0,1,426.3157894736842
23,318000,3,0,2.0,12,1030.0,1,308.7378640776699
23,280000,3,0,2.0,8,790.0,1,354.43037974683546
23,425000,3,0,2.0,12,1060.0,1,400.9433962264151
23,2800000,5,0,4.0,9,10500.0,1,266.6666666666667
51,318000,3,0,2.0,12,1142.0,1,278.45884413309983
23,360000,3,0,2.0,12,1050.0,1,342.85714285714283
30,375000,3,0,2.0,12,1068.0,1,351.12359550561797
23,288000,3,0,2.0,12,755.0,1,381.4569536423841
74,320000,3,0,2.0,12,888.0,1,360.36036036036035
23,400000,3,0,2.0,12,960.0,1,416.6666666666667
8,268000,3,0,2.0,8,854.0,1,313.8173302107728
23,400000,3,0,2.0,8,1226.0,1,326.2642740619902
23,300000,3,0,2.0,12,838.0,1,357.99522673031026
23,958000,4,0,3.0,2,2100.0,0,456.1904761904762
23,900000,4,1,3.0,2,1800.0,1,500.0
3,650000,4,0,3.0,2,1400.0,1,464.2857142857143
59,700000,2,1,2.0,12,1293.0,1,541.3766434648105
9,1300000,3,0,2.0,12,1538.0,1,845.2535760728218
53,750000,3,0,2.0,12,1450.0,1,517.2413793103449
9,1250000,2,1,3.0,12,1740.0,1,718.3908045977012
53,2488000,3,1,5.0,12,2707.0,1,919.0986331732545
45,1650000,3,0,3.0,12,1532.0,1,1077.023498694517
74,431000,3,0,2.0,12,1129.0,0,381.7537643932684
14,780000,1,0,1.0,16,650.0,0,1200.0
45,1670000,1,0,1.0,16,880.0,0,1897.7272727272727
45,1420000,1,0,1.0,16,937.0,0,1515.4749199573105
45,650000,2,0,2.0,12,920.0,0,706.5217391304348
45,660000,1,0,1.0,12,918.0,0,718.9542483660131
45,550000,1,0,1.0,12,775.0,0,709.6774193548387
45,900000,3,1,3.0,12,1438.0,0,625.8692628650904
45,680000,1,1,2.0,12,900.0,0,755.5555555555555
45,720000,2,0,2.0,12,920.0,0,782.6086956521739
45,570000,1,0,1.0,12,775.0,0,735.483870967742
67,2800000,5,1,4.0,15,3900.0,1,717.9487179487179
30,173000,2,0,1.0,8,600.0,1,288.3333333333333
30,450000,3,0,2.0,12,1143.0,0,393.7007874015748
53,2370000,3,1,5.0,16,3000.0,1,790.0
53,830000,2,0,2.0,12,1209.0,0,686.5177832919768
94,1000000,3,0,2.0,12,1528.0,3,654.4502617801047
69,519000,1,0,1.0,12,753.0,2,689.2430278884462
45,2200000,3,1,5.0,12,2099.0,0,1048.1181515007147
4,1500000,3,0,3.0,12,2200.0,0,681.8181818181819
29,1750000,3,1,3.0,12,1700.0,0,1029.4117647058824
37,610000,4,0,2.0,12,1341.0,2,454.88441461595824
6,380000,2,1,2.0,16,903.0,0,420.81949058693243
29,1055000,2,1,2.0,12,1250.0,1,844.0
47,350000,2,1,2.0,12,802.0,0,436.40897755610973
69,530000,2,1,2.0,12,1000.0,1,530.0
9,1345000,2,0,2.0,16,1076.0,2,1250.0
23,350000,3,0,2.0,17,854.0,2,409.8360655737705
45,950000,1,1,1.0,16,969.0,2,980.3921568627451
29,2400000,4,1,5.0,12,2454.0,0,977.9951100244499
73,3100000,4,1,5.0,12,3466.0,0,894.402769763416
44,750000,1,0,1.0,16,650.0,1,1153.8461538461538
37,680000,4,0,4.0,12,1484.0,1,458.2210242587601
70,550000,3,0,2.0,12,1200.0,0,458.3333333333333
45,750000,2,0,1.0,16,713.0,0,1051.8934081346424
45,520000,Studio,0,1.0,16,495.0,0,1050.5050505050506
69,600000,4,0,3.0,12,1408.0,0,426.1363636363636
79,670000,3,0,2.0,12,1150.0,0,582.6086956521739
37,510000,2,0,2.0,16,852.0,3,598.5915492957746
69,540000,3,0,2.0,12,1313.0,2,411.2718964204113
51,330000,3,0,2.0,12,1067.0,1,309.2783505154639
69,420000,3,0,2.0,12,1000.0,3,420.0
37,760000,4,0,4.0,12,1483.0,0,512.4747134187458
79,340000,3,0,2.0,8,829.0,1,410.1326899879373
37,428000,3,0,2.0,12,1259.0,1,339.9523431294678
9,1478000,4,0,3.0,2,23.0,1,64260.86956521739
9,4580000,6,0,6.0,9,6300.0,0,726.984126984127
53,720000,1,0,1.0,16,672.0,0,1071.4285714285713
53,1650000,4,1,4.0,12,2648.0,1,623.1117824773414
53,3050000,5,2,7.0,12,4450.0,1,685.3932584269663
23,460000,3,0,2.0,12,960.0,0,479.1666666666667
75,518000,3,0,2.0,12,1153.0,2,449.2627927146574
37,1450000,3,2,4.0,12,2128.0,1,681.390977443609
74,400000,Studio,0,1.0,16,740.0,0,540.5405405405405
54,2850000,6,1,7.0,15,3500.0,1,814.2857142857143
73,3900000,4,1,6.0,12,5230.0,0,745.697896749522
12,282000,Studio,0,1.0,16,250.0,0,1128.0
41,668000,3,0,1.0,0,21.0,1,31809.52380952381
66,500000,3,0,2.0,12,1080.0,0,462.962962962963
9,1500000,3,0,3.0,17,22.0,1,68181.81818181818
3,859000,2,0,2.0,16,977.0,0,879.2221084953941
38,690000,4,0,3.0,2,1430.0,2,482.5174825174825
23,310000,3,0,2.0,12,755.0,2,410.5960264900662
33,365000,3,0,2.0,2,16.0,1,22812.5
69,470000,3,0,2.0,16,1040.0,1,451.9230769230769
47,225000,2,0,1.0,2,753.0,1,298.804780876494
53,1520000,3,1,4.0,12,3200.0,0,475.0
38,610000,3,0,2.0,12,1200.0,1,508.3333333333333
38,730000,3,1,2.0,12,1590.0,1,459.1194968553459
45,2500000,4,1,5.0,16,1927.0,1,1297.3533990659055
45,1680000,2,0,2.0,16,1030.0,0,1631.0679611650485
24,2473000,3,1,4.0,16,2249.0,0,1099.5998221431748
24,1730000,2,1,2.0,16,1442.0,0,1199.7226074895977
24,1550000,1,0,1.0,16,1131.0,1,1370.4686118479221
45,2500000,2,1,4.0,16,1932.0,1,1293.9958592132505
9,1650000,4,0,3.0,2,1650.0,1,1000.0
45,3200000,3,1,5.0,12,3439.0,1,930.5030532131434
45,4570000,4,1,6.0,12,3973.0,1,1150.264283916436
91,2500000,5,1,6.0,9,6000.0,2,416.6666666666667
91,2880000,4,1,6.0,9,6000.0,1,480.0
3,700000,1,0,1.0,16,781.0,0,896.2868117797696
37,625000,2,0,2.0,16,852.0,1,733.5680751173709
3,950000,1,0,1.0,16,910.0,0,1043.956043956044
3,1800000,4,1,5.0,15,40.0,1,45000.0
3,2500000,4,1,5.0,15,40.0,1,62500.0
47,620000,3,0,1.0,16,1162.0,1,533.5628227194492
14,1250000,1,1,1.0,12,689.0,0,1814.22351233672
37,350000,3,0,2.0,12,1120.0,3,312.5
9,3000000,4,1,4.0,12,3609.0,1,831.255195344971
45,5490000,5,1,6.0,16,5429.0,1,1011.2359550561798
9,8900000,4,1,6.0,12,4945.0,1,1799.7977755308393
53,790000,3,0,2.0,12,1670.0,0,473.05389221556885
45,1420000,3,1,4.0,12,1756.0,0,808.6560364464692
53,800000,2,0,2.0,12,1209.0,1,661.7038875103391
73,450000,Studio,0,1.0,16,595.0,0,756.3025210084033
73,425000,Studio,0,1.0,16,500.0,0,850.0
85,1850000,3,1,3.0,2,22.0,1,84090.90909090909
10,558000,1,0,1.0,16,638.0,0,874.6081504702195
23,612000,3,0,3.0,12,950.0,2,644.2105263157895
23,290000,3,0,2.0,8,800.0,1,362.5
79,309000,3,0,2.0,8,830.0,0,372.28915662650604
23,498000,2,1,2.0,16,774.0,1,643.4108527131783
23,600000,3,0,2.0,12,1280.0,2,468.75
23,600000,3,0,3.0,12,1010.0,2,594.059405940594
45,1500000,1,0,1.0,16,635.0,0,2362.2047244094488
23,380000,1,0,1.0,16,610.0,0,622.9508196721312
11,448000,3,0,2.0,12,1405.0,1,318.8612099644128
45,2800000,1,1,2.0,16,1187.0,0,2358.887952822241
9,1480000,4,0,3.0,12,1650.0,1,896.969696969697
26,998000,4,0,3.0,2,22.0,1,45363.63636363636
23,528000,4,0,3.0,2,20.0,3,26400.0
16,1020000,4,1,3.0,12,1772.0,1,575.6207674943566
19,1200000,3,0,4.0,12,2006.0,1,598.2053838484546
31,550000,3,0,2.0,12,1100.0,1,500.0
37,510000,3,1,2.0,12,1341.0,2,380.31319910514543
37,520000,3,1,2.0,12,1341.0,1,387.7703206562267
37,520000,4,0,2.0,12,1341.0,1,387.7703206562267
37,630000,3,0,2.0,12,935.0,1,673.7967914438502
51,735000,3,1,3.0,12,1711.0,1,429.573348918761
51,720000,3,1,3.0,12,1690.0,1,426.03550295857985
64,588000,3,0,2.0,16,1041.0,1,564.8414985590778
69,1350000,4,1,4.0,15,40.0,1,33750.0
29,1950000,3,1,3.0,2,20.0,1,97500.0
67,586000,1,0,2.0,12,667.0,1,878.5607196401799
37,520000,2,0,1.0,12,730.0,1,712.3287671232877
75,580000,3,0,2.0,12,1111.0,2,522.0522052205221
37,395000,3,0,2.0,12,990.0,1,398.989898989899
37,350000,3,0,2.0,8,954.0,1,366.87631027253667
37,630000,3,0,2.0,12,1215.0,1,518.5185185185185
53,2888888,4,1,6.0,12,3668.0,1,787.5921483097055
16,550000,3,0,2.0,12,1050.0,1,523.8095238095239
53,720000,1,0,1.0,16,672.0,0,1071.4285714285713
53,780000,Studio,0,1.0,16,826.0,0,944.3099273607749
45,1853000,1,0,1.0,16,678.0,0,2733.038348082596
45,2140000,1,1,1.0,16,796.0,0,2688.4422110552764
75,550000,3,0,2.0,12,1044.0,1,526.8199233716475
75,558000,3,0,2.0,12,1152.0,1,484.375
19,4800000,4,1,6.0,15,3600.0,1,1333.3333333333333
10,370000,Studio,0,1.0,8,495.0,1,747.4747474747475
53,1500000,2,0,3.0,12,361.0,0,4155.124653739612
67,3150000,4,1,5.0,15,4000.0,1,787.5
45,1200000,2,0,2.0,16,1066.0,0,1125.703564727955
16,620000,5,0,3.0,12,2400.0,2,258.3333333333333
37,540000,3,1,2.0,12,1341.0,1,402.6845637583893
73,4100000,4,1,6.0,9,5700.0,0,719.2982456140351
16,478000,3,0,2.0,12,1420.0,1,336.61971830985914
37,438000,3,0,2.0,16,900.0,1,486.6666666666667
69,450000,3,0,2.0,12,1333.0,1,337.58439609902473
37,510000,4,0,2.0,12,1341.0,2,380.31319910514543
37,680000,4,1,3.0,12,1448.0,1,469.6132596685083
44,1200000,1,1,1.0,16,1087.0,0,1103.9558417663293
37,390000,3,1,2.0,12,1191.0,2,327.45591939546597
38,1000000,4,1,4.0,12,2340.0,0,427.35042735042737
69,300000,3,0,2.0,12,800.0,2,375.0
65,1220000,4,1,6.0,4,20.0,2,61000.0
14,1350000,2,0,2.0,16,1092.0,0,1236.2637362637363
14,1650000,2,0,2.0,12,1427.0,0,1156.271899088998
69,520000,3,0,2.0,12,1100.0,1,472.72727272727275
69,450000,3,0,2.0,12,1182.0,1,380.71065989847716
45,809000,1,0,2.0,16,761.0,0,1063.0749014454666
69,330000,1,0,1.0,16,650.0,1,507.6923076923077
69,359999,3,0,2.0,16,807.0,2,446.09541511771994
45,5180000,3,1,4.0,12,2250.0,1,2302.222222222222
82,1640250,6,0,5.0,9,4681.0,1,350.40589617603075
66,620000,3,0,2.0,12,1085.0,1,571.4285714285714
59,208000,3,0,1.0,8,690.0,1,301.4492753623188
45,755000,1,1,1.0,16,650.0,0,1161.5384615384614
6,660000,3,0,2.0,16,143750.0,1,4.591304347826087
6,660000,3,1,3.0,12,1316.0,1,501.5197568389058
37,2280000,6,1,3.0,15,3574.0,1,637.9406827084499
47,560000,2,0,2.0,12,866.0,1,646.6512702078522
69,420000,2,0,2.0,12,567.0,1,740.7407407407408
53,2160000,3,1,5.0,12,2707.0,1,797.9312892500924
45,1480000,2,0,2.0,16,1356.0,1,1091.4454277286136
45,1550000,2,0,2.0,16,1432.0,1,1082.4022346368715
4,2128950,3,1,4.0,12,2241.0,1,950.0
45,2638150,3,2,3.0,12,2777.0,0,950.0
45,1150000,2,0,2.0,16,915.0,0,1256.8306010928961
45,1150000,1,1,1.0,16,915.0,1,1256.8306010928961
45,1500000,2,0,2.0,16,1356.0,1,1106.1946902654868
4,2490000,3,2,4.0,12,2669.0,1,932.9336830273511
45,930000,1,0,1.0,16,764.0,0,1217.2774869109949
43,1189000,2,0,2.0,12,915.0,1,1299.4535519125684
43,895000,1,0,1.0,12,710.0,1,1260.5633802816901
42,450000,Studio,0,1.0,16,493.0,0,912.7789046653144
75,530000,3,0,2.0,12,1047.0,2,506.20821394460364
37,500000,3,0,2.0,12,1258.0,0,397.456279809221
53,600000,1,0,2.0,12,798.0,0,751.8796992481203
53,4400000,5,0,5.0,12,3674.0,1,1197.6047904191616
69,520000,3,0,2.0,12,1442.0,0,360.6102635228849
16,520000,3,0,2.0,8,1018.0,1,510.8055009823183
82,495000,3,0,2.0,16,1007.0,1,491.55908639523335
9,2500,1,0,1.0,16,784.0,0,3.188775510204082
65,320000,3,0,2.0,8,920.0,1,347.82608695652175
23,750000,4,0,3.0,2,1650.0,1,454.54545454545456
74,1200000,4,0,3.0,2,22.0,0,54545.454545454544
74,880000,4,1,3.0,2,22.0,2,40000.0
23,330000,Studio,0,1.0,16,450.0,0,733.3333333333334
73,3600000,5,1,6.0,5,2000.0,1,1800.0
73,3980000,4,1,6.0,9,5229.0,1,761.1397972843756
73,1950000,4,0,3.0,2,22.0,1,88636.36363636363
73,3380000,5,1,6.0,4,2800.0,0,1207.142857142857
48,1000000,1,0,1.0,12,1826.0,0,547.645125958379
47,450000,3,0,2.0,12,1150.0,2,391.30434782608694
42,2800000,6,0,6.0,15,3680.0,0,760.8695652173913
16,5800000,4,1,6.0,9,9074.0,1,639.1888913378884
9,975000,2,0,3.0,12,1100.0,1,886.3636363636364
94,388000,3,0,2.0,12,926.0,1,419.00647948164146
85,560000,3,0,2.0,12,1150.0,0,486.95652173913044
51,2300000,6,0,6.0,7,3900.0,1,589.7435897435897
3,630000,2,0,2.0,16,856.0,1,735.981308411215
3,700000,3,0,2.0,16,950.0,1,736.8421052631579
37,400000,3,0,2.0,12,1280.0,1,312.5
45,1450000,1,0,1.0,16,850.0,0,1705.8823529411766
10,800000,1,1,1.0,16,831.0,0,962.6955475330926
79,300000,3,0,2.0,8,830.0,1,361.4457831325301
45,1350000,1,0,1.0,16,925.0,1,1459.4594594594594
45,1490000,1,1,1.0,16,880.0,0,1693.1818181818182
79,680000,3,0,2.0,12,1200.0,0,566.6666666666666
53,1620000,3,1,3.0,12,2487.0,1,651.3872135102533
19,1707000,3,1,4.0,15,2710.0,1,629.8892988929889
3,2800000,5,0,5.0,15,7500.0,0,373.3333333333333
75,2350000,5,0,6.0,15,3400.0,1,691.1764705882352
91,4000000,9,0,6.0,9,9817.0,1,407.45645309157584
66,770000,4,1,2.0,12,1355.0,0,568.2656826568266
66,600000,3,0,2.0,12,1081.0,0,555.0416281221092
38,300000,3,0,2.0,12,1024.0,2,292.96875
14,600000,1,0,1.0,12,538.0,1,1115.2416356877322
77,1042470,4,0,3.0,17,2626.0,1,396.980198019802
23,348000,3,0,2.0,16,950.0,1,366.3157894736842
69,460000,3,0,2.0,16,1000.0,1,460.0
69,460000,3,0,2.0,12,1000.0,2,460.0
69,630000,3,0,2.0,16,1100.0,1,572.7272727272727
69,388000,4,0,2.0,16,940.0,1,412.7659574468085
94,450000,3,0,2.0,12,1150.0,1,391.30434782608694
45,1200000,1,1,1.0,16,915.0,1,1311.4754098360656
43,1020160,1,1,1.0,12,797.0,0,1280.0
29,1290000,3,1,3.0,12,1572.0,1,820.6106870229007
53,729000,3,1,3.0,12,1268.0,0,574.9211356466877
53,1450000,3,1,4.0,12,1862.0,0,778.7325456498389
29,1600000,3,0,2.0,12,1346.0,0,1188.7072808320952
53,1830000,4,1,5.0,12,2459.0,1,744.2049613664091
53,2700000,4,1,6.0,12,3500.0,0,771.4285714285714
59,920000,3,0,2.0,12,1240.0,1,741.9354838709677
19,2990000,4,1,5.0,12,3133.0,1,954.356846473029
48,1300000,3,1,4.0,12,1700.0,0,764.7058823529412
4,570000,2,0,1.0,16,950.0,0,600.0
31,2200000,5,1,6.0,6,3751.0,2,586.5102639296188
73,2650000,4,1,5.0,12,3660.0,1,724.0437158469946
73,1970000,3,1,4.0,12,2573.0,1,765.643218033424
73,2400000,3,1,4.0,12,2573.0,0,932.7633113097552
73,3300000,4,1,5.0,12,3600.0,1,916.6666666666666
36,880000,3,0,2.0,12,1300.0,0,676.9230769230769
9,494100,1,1,1.0,12,818.0,3,604.0342298288508
53,595000,1,0,1.0,12,780.0,0,762.8205128205128
53,855000,3,0,2.0,12,1228.0,0,696.2540716612377
53,6000000,12,,12.0,12,8275.0,1,725.0755287009064
47,1500000,5,0,3.0,9,4790.0,1,313.1524008350731
16,1100000,3,0,2.0,16,1254.0,0,877.1929824561404
53,830000,3,0,2.0,12,1280.0,0,648.4375
53,820000,3,0,2.0,12,1240.0,1,661.2903225806451
27,1950000,4,2,6.0,16,2078.0,1,938.4023099133783
27,1900000,4,2,6.0,16,2078.0,1,914.3407122232916
27,1370000,3,1,5.0,16,1480.0,1,925.6756756756756
27,920000,1,1,1.0,16,828.0,0,1111.111111111111
27,1300000,3,0,2.0,16,1356.0,1,958.7020648967551
53,1030000,1,0,1.0,16,1214.0,0,848.4349258649094
53,1450000,4,1,5.0,12,2357.0,1,615.188799321171
53,650000,3,0,2.0,12,1049.0,0,619.6377502383222
53,1100000,2,0,2.0,16,952.0,0,1155.4621848739496
69,515000,3,0,2.0,16,1018.0,1,505.89390962671905
47,828000,4,0,2.0,2,22.0,1,37636.36363636364
47,828000,4,0,3.0,2,22.0,1,37636.36363636364
9,2800000,3,1,4.0,12,2573.0,1,1088.2238631947143
42,1300000,Studio,0,1.0,12,510.0,0,2549.0196078431372
42,1170000,3,0,2.0,16,1281.0,0,913.3489461358314
54,1400000,5,0,3.0,2,32.0,1,43750.0
74,308000,3,0,2.0,12,850.0,1,362.3529411764706
16,320000,2,0,2.0,8,720.0,1,444.44444444444446
85,1210000,4,0,3.0,12,1740.0,1,695.4022988505748
31,1780000,3,0,2.0,12,1803.0,1,987.2434830837493
85,2100000,4,0,3.0,2,24.0,1,87500.0
85,850000,3,0,2.0,17,1350.0,0,629.6296296296297
85,1380000,4,0,3.0,2,24.0,0,57500.0
85,1430000,5,0,3.0,2,24.0,2,59583.333333333336
79,1350000,3,1,3.0,12,1712.0,0,788.5514018691589
48,860000,3,0,3.0,12,1291.0,2,666.1502711076685
79,650000,3,0,2.0,12,1157.0,0,561.7977528089888
79,390000,3,0,2.0,12,918.0,0,424.83660130718954
79,448000,1,0,1.0,16,578.0,0,775.0865051903114
79,500000,2,0,2.0,16,715.0,0,699.3006993006993
69,500000,4,0,2.0,12,1313.0,1,380.8073115003808
69,570000,3,1,2.0,12,1550.0,1,367.741935483871
3,590000,3,0,2.0,12,1485.0,1,397.3063973063973
45,1120000,1,0,1.0,12,850.0,0,1317.6470588235295
23,530000,2,0,2.0,16,720.0,0,736.1111111111111
53,1790000,3,1,4.0,12,2557.0,1,700.0391083300743
67,7500000,8,1,6.0,9,7265.0,0,1032.3468685478322
69,600000,4,0,3.0,12,1416.0,1,423.728813559322
23,780000,4,0,3.0,2,20.0,0,39000.0
53,1800000,4,1,4.0,12,2600.0,1,692.3076923076923
37,685000,4,0,4.0,12,1495.0,0,458.19397993311037
69,390000,3,0,2.0,16,952.0,2,409.66386554621846
45,2112000,3,0,3.0,12,1502.0,0,1406.1251664447404
74,850000,4,0,3.0,2,22.0,0,38636.36363636364
16,600000,3,0,2.0,12,1232.0,0,487.012987012987
94,530000,3,1,3.0,12,1267.0,1,418.31097079715863
47,600000,3,1,3.0,2,20.0,2,30000.0
53,998000,2,2,2.0,16,986.0,0,1012.1703853955376
16,680000,3,0,2.0,12,1404.0,1,484.33048433048435
29,2200000,4,0,5.0,2,22.0,1,100000.0
23,550000,3,0,2.0,12,1190.0,2,462.1848739495798
51,560000,3,0,2.0,12,1120.0,0,500.0
8,620000,3,0,2.0,12,839.0,1,738.9749702026222
45,1100000,2,0,2.0,16,990.0,0,1111.111111111111
8,759000,3,0,2.0,12,1216.0,1,624.1776315789474
23,495000,3,0,2.0,12,957.0,1,517.2413793103449
23,1050000,5,0,4.0,3,22.0,1,47727.27272727273
74,365000,3,0,2.0,12,1141.0,0,319.8948290972831
14,830000,1,0,1.0,16,749.0,0,1108.1441922563417
53,982784,2,0,2.0,16,1016.0,2,967.3070866141733
75,379000,2,1,2.0,16,800.0,0,473.75
37,500000,3,1,3.0,12,1250.0,1,400.0
16,700000,3,0,2.0,12,1404.0,1,498.57549857549856
19,950000,3,0,3.0,12,1959.0,1,484.9412965798877
77,1380000,3,1,4.0,17,2551.0,0,540.9643277146217
45,1380000,3,0,2.0,16,1184.0,0,1165.5405405405406
24,860000,1,0,2.0,16,943.0,0,911.983032873807
75,569000,3,0,2.0,12,1169.0,1,486.74080410607354
23,455000,3,0,2.0,12,850.0,1,535.2941176470588
11,610000,3,0,3.0,2,2064.0,2,295.5426356589147
42,518000,2,0,2.0,12,1028.0,0,503.8910505836576
82,1650000,5,1,6.0,15,33.0,2,50000.0
9,7800000,6,0,6.0,12,45.0,1,173333.33333333334
66,720000,2,0,2.0,12,800.0,0,900.0
82,950000,3,0,4.0,2,1500.0,1,633.3333333333334
47,828000,4,0,3.0,1,22.0,1,37636.36363636364
69,1180000,6,0,4.0,4,3300.0,0,357.57575757575756
59,750000,1,0,2.0,16,1153.0,0,650.4770164787511
16,600000,3,0,2.0,12,1212.0,0,495.0495049504951
45,1110000,2,0,2.0,16,897.0,0,1237.4581939799332
45,2180000,3,0,3.0,12,1535.0,0,1420.1954397394136
45,990000,Studio,0,1.0,12,657.0,0,1506.849315068493
45,1368000,2,0,2.0,12,976.0,1,1401.639344262295
74,780000,3,2,3.0,3,22.0,2,35454.545454545456
23,488000,2,0,2.0,16,720.0,0,677.7777777777778
37,690000,3,1,2.0,16,1094.0,2,630.7129798903107
